ContentID,MY_AI,MY_FK,content_quality_finally,dep_DD,dep_MDD
news_plf12s03294,0,1,good,"[0, 69, 31, 866, 170, 300, 441, 32, 74, 24, 13]",5.61111111
news_plf12s03295,0,1,poor,"[0, 318]",5.12903226
news_plf12s03296,0,1,average,"[0, 622]",6.09803922
news_plf12s03297,0,1,poor,"[0, 111, 0, 0, 10]",3.66666667
news_plf12s03298,0,1,poor,"[0, 31]",3.875
news_plf12s03299,0,1,poor,"[0, 10]",2
news_plf12s03300,0,1,average,"[0, 294, 11]",5.54545455
news_plf12s03301,0,1,poor,"[0, 32, 14]",2.19047619
news_plf12s03302,0,1,average,"[0, 67, 16, 6, 54, 46]",2.66197183
news_plf12s03303,0,1,good,"[0, 258, 222, 82, 19, 171, 60, 240, 84, 605, 27, 3, 55, 165, 145, 12, 29, 1, 155, 149, 41, 205, 313, 296, 63, 206, 1003, 42, 0]",5.82102628
news_plf12s03304,0,1,poor,"[0, 24]",2
news_plf12s03305,0,1,poor,"[0, 12, 5]",1.41666667
news_plf12s03306,0,1,poor,"[0, 79, 39, 38, 0]",3.18367347
news_plf12s03307,0,1,poor,"[0, 24, 5]",2.07142857
news_plf12s03308,0,1,good,"[0, 116, 16, 18, 43, 9, 42, 14]",3.10843373
news_plf12s03309,0,1,poor,"[0, 2, 8, 3, 2, 1, 5, 40, 8, 3, 2, 1, 5]",1.81818182
news_plf12s03310,0,1,good,"[0, 17, 57, 101]",3.5
news_plf12s03311,0,1,poor,"[0, 51]",3.4
news_plf12s03312,0,1,average,"[0, 118, 12, 45, 11, 70, 0]",3.45945946
news_plf12s03313,0,1,poor,"[0, 65, 60]",3.78787879
news_plf12s03314,0,1,average,"[0, 79, 13, 6, 6, 5]",2.725
news_plf12s03315,0,1,poor,"[0, 98, 2, 35, 0, 6]",2.9375
news_plf12s03316,0,1,good,"[0, 238, 35, 1, 10]",5.35849057
news_plf12s03317,0,1,average,"[0, 61]",3.21052632
news_plf12s03318,0,1,poor,"[0, 32]",2.46153846
news_plf12s03319,0,1,poor,"[0, 32]",2.28571429
news_plf12s03320,0,1,poor,"[0, 97, 40]",3.7027027
news_plf12s03321,0,1,average,"[0, 83, 93]",3.45098039
news_plf12s03322,0,1,poor,"[0, 50, 18, 6, 35]",2.31914894
news_plf12s03323,0,1,poor,"[0, 12]",1.71428571
news_plf12s03324,0,1,poor,"[0, 106, 398, 22]",4.24193548
news_plf12s03325,0,1,poor,"[0, 86, 49]",3.06818182
news_plf12s03326,0,1,poor,"[0, 121]",4.48148148
news_plf12s03328,0,1,good,"[0, 157, 98, 346, 149, 6, 141, 87, 9, 127, 49, 69, 94, 214, 267, 16, 61, 119, 50, 103, 521, 41, 68, 220, 272]",4.75253256
news_plf12s03329,0,1,good,"[0, 138, 98, 309, 149, 6, 141, 87, 9, 127, 49, 69, 94, 214, 267, 16, 61, 119, 50, 103, 521, 41, 68, 220, 272, 172, 40]",4.72527473
news_plf12s03330,0,1,poor,"[0, 6, 57, 30, 502, 14, 12, 31, 110, 11, 143, 10, 36, 93, 19, 31, 46, 69, 15, 25, 10, 14, 14, 29, 4, 213]",4.41142857
news_plf12s03331,0,1,average,"[0, 6, 57, 30, 502, 14, 12, 31, 110, 11, 143, 10, 36, 93, 19, 31, 46, 69, 15, 25, 10, 27, 14, 29, 4, 36, 0]",4.10714286
news_plf12s03332,0,1,good,"[0, 59, 31, 31, 49, 7, 172, 37, 19, 0]",3.21428571
news_plf12s03333,0,1,poor,"[0, 23]",2.3
news_plf12s03334,0,1,poor,"[0, 11]",1.1
news_plf12s03335,0,1,poor,"[0, 32, 6]",2.23529412
news_plf12s03336,0,1,poor,"[0, 7, 21, 7]",1.52173913
news_plf12s03337,0,1,poor,"[0, 46, 27, 2]",2.5
news_plf12s03338,0,1,good,"[0, 74, 676, 0, 124, 0, 22, 4]",6.52173913
news_plf12s03339,0,1,average,"[0, 52, 27, 14, 11, 21, 12, 16, 45]",2.44444444
news_plf12s03340,0,1,poor,"[0, 99]",3.4137931
news_plf12s03342,0,1,poor,"[0, 67]",2.91304348
news_plf12s03343,0,1,poor,"[0, 20, 77, 265]",4.64102564
news_plf12s03345,0,1,poor,"[0, 40, 81, 7, 83]",3.45901639
news_plf12s03346,0,1,poor,"[0, 102, 6]",3.27272727
news_plf12s03347,0,1,poor,"[0, 99, 361, 252, 419, 39]",5.59808612
news_plf12s03348,0,1,poor,"[0, 0, 184]",4.97297297
news_plf12s03349,0,1,good,"[0, 97, 29, 71, 71, 16, 0]",3.59493671
news_plf12s03350,0,1,good,"[0, 250, 35, 82, 22]",4.57647059
news_plf12s03351,0,1,poor,"[0, 7, 13, 76]",3.09677419
news_plf12s03352,0,1,poor,"[0, 71, 59, 54]",2.96774194
news_plf12s03353,0,1,average,"[0, 5, 67, 59, 1]",2.53846154
news_plf12s03354,0,1,good,"[0, 244]",5.80952381
news_plf12s03355,0,1,average,"[0, 104, 105]",3.66666667
news_plf12s03356,0,1,good,"[0, 664, 23, 13]",6.8627451
news_plf12s03357,0,1,poor,"[0, 34]",1.88888889
news_plf12s03358,0,1,poor,"[0, 69, 48, 149, 115]",3.43243243
news_plf12s03359,0,1,poor,"[0, 73]",3.65
news_plf12s03360,0,1,poor,"[0, 200]",5.55555556
news_plf12s03361,0,1,poor,"[0, 67, 40, 173, 7, 51, 0]",3.88505747
news_plf12s03362,0,1,poor,"[0, 48, 4]",2.47619048
news_plf12s03363,0,1,good,"[0, 383, 116, 172]",5.88596491
news_plf12s03364,0,1,poor,"[0, 20]",2
news_plf12s03365,0,1,poor,"[0, 21, 5]",1.85714286
news_plf12s03366,0,1,average,"[0, 49, 79]",2.97674419
news_plf12s03367,0,1,poor,"[0, 47, 7]",2.34782609
news_plf12s03368,0,1,poor,"[0, 19, 28]",2.04347826
news_plf12s03369,0,1,average,"[0, 59, 4, 43, 64, 43]",3
news_plf12s03370,0,1,average,"[0, 331]",7.04255319
news_plf12s03371,0,1,good,"[0, 43, 64, 65]",3.51020408
news_plf12s03372,0,1,poor,"[0, 12]",1.71428571
news_plf12s03373,0,1,poor,"[0, 0, 218, 3]",5.26190476
news_plf12s03374,0,1,poor,"[0, 33, 5]",2.11111111
news_plf12s03375,0,1,poor,"[0, 0, 16, 47, 5, 45]",2.75609756
news_plf12s03376,0,1,average,"[0, 10, 16, 0, 24]",2.17391304
news_plf12s03377,0,1,average,"[0, 64]",2.56
news_plf12s03378,0,1,average,"[0, 103]",4.12
news_plf12s03379,0,1,good,"[0, 105, 1]",3.65517241
news_plf12s03380,0,1,good,"[0, 134]",4.1875
news_plf12s03381,0,1,poor,"[0, 0, 141, 11, 16, 25, 2, 0, 5, 35, 144, 37, 5, 69, 10, 16, 20, 0, 18]",2.90052356
news_plf12s03382,0,1,poor,"[0, 74, 27]",3.06060606
news_plf12s03383,0,1,good,"[0, 157, 94, 59]",4.6969697
news_plf12s03384,0,1,poor,"[0, 1, 30]",1.63157895
news_plf12s03385,0,1,poor,"[0, 10, 38, 119]",3.2745098
news_plf12s03386,0,1,good,"[0, 34, 41]",2.27272727
news_plf12s03387,0,1,poor,"[0, 26, 12, 9]",1.88
news_plf12s03388,0,1,average,"[0, 1, 3, 23, 4, 87, 43, 46]",2.72368421
news_plf12s03389,0,1,poor,"[0, 48]",3.2
news_plf12s03390,0,1,poor,"[0, 114]",4.38461538
news_plf12s03391,0,1,good,"[0, 26, 106, 65, 253, 112, 6, 61, 51]",4.38709677
news_plf12s03392,0,1,poor,"[0, 158]",5.64285714
news_plf12s03393,0,1,poor,"[0, 21]",1.5
news_plf12s03394,0,1,average,"[0, 73, 64, 25, 18, 8, 5, 0]",2.64383562
news_plf12s03395,0,1,poor,"[0, 169]",3.75555556
news_plf12s03396,0,1,good,"[0, 18, 31, 82, 13, 11, 9, 36, 31, 5]",2.87804878
news_plf12s03397,0,1,poor,"[0, 58, 0]",2.9
news_plf12s03399,0,1,good,"[0, 43, 264, 55]",4.4691358
news_plf12s03400,0,1,average,"[0, 93, 21, 72, 25]",3.1969697
news_plf12s03401,0,1,average,"[0, 147, 56, 96]",3.60240964
news_plf12s03402,0,1,good,"[0, 336, 88, 2]",5.39240506
news_plf12s03403,0,1,average,"[0, 209, 151, 26]",4.70731707
news_plf12s03404,0,1,good,"[0, 31, 7]",1.9
news_plf12s03405,0,1,good,"[0, 97, 9, 113, 27]",3.67164179
news_plf12s03406,0,1,poor,"[0, 104, 5, 1, 64, 3, 148]",4.11392405
news_plf12s03407,0,1,good,"[0, 12, 69, 28, 33, 70, 15, 4]",2.96153846
news_plf12s03408,0,1,poor,"[0, 55, 50, 1]",2.78947368
news_plf12s03409,0,1,poor,"[0, 6]",1.5
news_plf12s03410,0,1,poor,"[0, 35]",2.91666667
news_plf12s03411,0,1,good,"[0, 55, 6, 58, 44, 49, 1, 3]",2.7
news_plf12s03412,0,1,good,"[0, 238, 279]",6.89333333
news_plf12s03413,0,1,poor,"[0, 206, 207, 26]",4.82417582
news_plf12s03414,0,1,poor,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0
news_plf12s03415,0,1,good,"[0, 5, 3, 101, 91, 70, 0]",3.6
news_plf12s03416,0,1,average,"[0, 273, 19, 52, 0]",4.3
news_plf12s03417,0,1,average,"[0, 149, 192, 37]",5.17808219
news_plf12s03418,0,1,poor,"[0, 35]",2.1875
news_plf12s03419,0,1,good,"[0, 155, 97, 43, 28]",4.0375
news_plf12s03420,0,1,average,"[0, 135, 234]",4.98648649
news_plf12s03421,0,1,average,"[0, 71, 28, 92, 20]",3.10294118
news_plf12s03422,0,1,average,"[0, 12, 69, 28, 33, 70, 15, 0]",3.06756757
news_plf12s03423,0,1,average,"[0, 112, 66, 75, 16, 57]",3.62222222
news_plf12s03424,0,1,good,"[0, 33, 44, 28, 128]",2.98717949
news_plf12s03425,0,1,poor,"[0, 36, 0]",2.4
news_plf12s03426,0,1,average,"[0, 166, 10]",5.02857143
news_plf12s03427,0,1,good,"[0, 324]",7.36363636
news_plf12s03428,0,1,poor,"[0, 128, 269]",4.78313253
news_plf12s03429,0,1,poor,"[0, 61]",3.05
news_plf12s03430,0,1,good,"[0, 239, 29, 141]",4.49450549
news_plf12s03431,0,1,average,"[0, 12, 82, 53, 9]",3.12
news_plf12s03432,0,1,poor,"[0, 100]",3.57142857
news_plf12s03433,0,1,good,"[0, 40, 30, 15, 20, 31, 23, 25, 8, 35]",2.44086022
news_plf12s03434,0,1,poor,"[0, 119, 15]",3.62162162
news_plf12s03435,0,1,poor,"[0, 9, 9]",1.5
news_plf12s03436,0,1,good,"[0, 263, 43, 29]",4.46666667
news_plf12s03437,0,1,good,"[0, 391, 420]",7.87378641
news_plf12s03438,0,1,good,"[0, 2, 170, 9, 23, 7, 5, 0, 1, 2]",3.36923077
news_plf12s03439,0,1,average,"[0, 76, 214, 77, 2]",4.34117647
news_plf12s03440,0,1,poor,"[0, 6, 199, 48, 0]",4.96078431
news_plf12s03442,0,1,poor,"[0, 3, 7, 113, 20, 11, 0, 40, 6]",2.85714286
news_plf12s03443,0,1,poor,"[0, 0, 392, 0]",8.16666667
news_plf12s03444,0,1,poor,"[0, 17, 13]",2.30769231
news_plf12s03445,0,1,good,"[0, 560, 56]",6.69565217
news_plf12s03446,0,1,average,"[0, 13, 51, 43, 6]",2.69047619
news_plf12s03447,0,1,good,"[0, 338, 38, 25]",4.8902439
news_plf12s03448,0,1,poor,"[0, 22]",1.83333333
news_plf12s03449,0,1,poor,"[0, 75, 25, 11, 2]",2.62790698
news_plf12s03450,0,1,average,"[0, 380, 53, 24]",5.13483146
news_plf12s03451,0,1,poor,"[0, 97, 626]",8.50588235
news_plf12s03452,0,1,good,"[0, 60, 45, 42, 112, 75]",4.07317073
news_plf12s03453,0,1,good,"[0, 56, 81, 25, 136]",3.87012987
news_plf12s03454,0,1,poor,"[0, 221, 1, 3, 53]",5.14814815
news_plf12s03455,0,1,poor,"[0, 137]",4.15151515
news_plf12s03457,0,1,good,"[0, 3, 285, 4, 0]",5.12280702
news_plf12s03458,0,1,poor,"[0, 1469, 4]",15.50526316
news_plf12s03459,0,1,poor,"[0, 17, 18, 58, 17, 209]",3.66666667
news_plf12s03460,0,1,good,"[0, 11, 61, 60, 115, 3]",3.37837838
news_plf12s03461,0,1,poor,"[0, 67, 105, 114]",3.575
news_plf12s03462,0,1,good,"[0, 477, 51, 17]",5.98901099
news_plf12s03463,0,1,average,"[0, 290, 57, 15]",4.89189189
news_plf12s03464,0,1,poor,"[0, 24, 0, 127, 92, 9, 72]",3.6
news_plf12s03465,0,1,average,"[0, 154, 182]",4.86956522
news_plf12s03466,0,1,average,"[0, 34, 206, 58, 52]",3.76344086
news_plf12s03467,0,1,poor,"[0, 189, 12, 1, 0, 2]",4
news_plf12s03468,0,1,poor,"[0, 98, 113, 21, 36]",3.48051948
news_plf12s03469,0,1,average,"[0, 6, 20, 73, 43, 77]",2.7037037
news_plf12s03470,0,1,average,"[0, 106, 0, 0]",3.11764706
news_plf12s03471,0,1,average,"[0, 78, 59]",3.51282051
news_plf12s03472,0,1,good,"[0, 403, 16, 7, 0]",5.46153846
news_plf12s03473,0,1,poor,"[0, 64, 67, 127, 51]",3.72289157
news_plf12s03474,0,1,average,"[0, 155, 34, 58, 18, 3]",3.72222222
news_plf12s03475,0,1,good,"[0, 17, 8, 26, 11, 19, 4, 19]",1.89090909
news_plf12s03476,0,1,poor,"[0, 33, 1]",2.26666667
news_plf12s03477,0,1,average,"[0, 40, 31, 6, 31, 11, 27, 15, 35, 6]",2.37647059
news_plf12s03478,0,1,poor,"[0, 131, 43, 17, 9, 38]",3.30555556
news_plf12s03479,0,1,good,"[0, 9, 22, 50, 7, 52, 67]",2.65384615
news_plf12s03480,0,1,good,"[0, 13, 59, 258, 39, 38, 7]",4.70454545
news_plf12s03481,0,1,average,"[0, 66, 49, 19, 61, 42]",2.9625
news_plf12s03482,0,1,average,"[0, 131, 26, 1]",3.76190476
news_plf12s03483,0,1,poor,"[0, 105, 38, 55, 6, 61, 30]",3.35227273
news_plf12s03484,0,1,average,"[0, 168, 75, 6, 65]",4.30136986
news_plf12s03485,0,1,average,"[0, 19, 231, 20, 8, 63]",4.2625
news_plf12s03486,0,1,poor,"[0, 43]",2.38888889
news_plf12s03487,0,1,good,"[0, 10, 188, 112, 2]",3.75903614
news_plf12s03488,0,1,poor,"[0, 202, 228, 0]",5.05882353
news_plf12s03489,0,1,poor,"[0, 158, 300]",6.02631579
news_plf12s03490,0,1,good,"[0, 86, 88, 24, 0]",2.86956522
news_plf12s03491,0,1,good,"[0, 246, 229]",5.6547619
news_plf12s03492,0,1,poor,"[0, 11, 0]",1.375
news_plf12s03493,0,1,good,"[0, 59, 43, 36, 40, 40, 33, 46, 15]",3.21649485
news_plf12s03494,0,1,average,"[0, 88, 3, 155, 54]",3.75
news_plf12s03495,0,1,poor,"[0, 41, 404]",5.77922078
news_plf12s03496,0,1,poor,"[0, 30]",2.72727273
news_plf12s03497,0,1,good,"[0, 362, 18, 25]",5.32894737
news_plf12s03498,0,1,average,"[0, 158]",4.05128205
news_plf12s03499,0,1,good,"[0, 55, 14, 108, 62, 3]",3.025
news_plf12s03500,0,1,poor,"[0, 19, 0]",1.9
news_plf12s03501,0,1,good,"[0, 280, 57, 30, 0, 40]",4.96341463
news_plf12s03502,0,1,good,"[0, 99, 163, 105]",4.47560976
news_plf12s03503,0,1,poor,"[0, 21, 368]",4.42045455
news_plf12s03504,0,1,good,"[0, 47, 67, 258, 0]",4.53658537
news_plf12s03505,0,1,average,"[0, 57, 175, 193]",4.67032967
news_plf12s03506,0,1,poor,"[0, 9, 31]",1.9047619
news_plf12s03507,0,1,poor,"[0, 325, 126, 15, 0]",5.48235294
news_plf12s03508,0,1,poor,"[0, 81]",3.68181818
news_plf12s03509,0,1,good,"[0, 248, 53, 17]",4.24
news_plf12s03510,0,1,poor,"[0, 164, 357]",5.85393258
news_plf12s03511,0,1,poor,"[0, 27]",2.45454545
news_plf12s03512,0,1,poor,"[0, 18, 33]",2.31818182
news_plf12s03513,0,1,good,"[0, 42, 12, 42, 18, 1, 4, 4]",2.36538462
news_plf12s03514,0,1,good,"[0, 0, 10, 11, 1, 95, 6, 37, 22, 1]",2.81538462
news_plf12s03515,0,1,poor,"[0, 13, 10]",1.27777778
news_plf12s03516,0,1,poor,"[0, 184, 4, 142, 0]",4.23076923
news_plf12s03517,0,1,poor,"[0, 16, 1, 25]",2
news_plf12s03518,0,1,good,"[0, 380, 79]",5.59756098
news_plf12s03520,0,1,good,"[0, 43, 53, 8]",2.88888889
news_plf12s03522,0,1,poor,"[0, 0, 111, 99]",4.11764706
news_plf12s03523,0,1,poor,"[0, 9]",1.8
news_plf12s03524,0,1,good,"[0, 2, 170, 9, 23, 7, 5, 0, 1]",3.5
news_plf12s03525,0,1,poor,"[0, 64, 78, 50, 19, 47]",3.73913043
news_plf12s03527,0,1,good,"[0, 89, 72, 42, 2]",3.10606061
news_plf12s03529,0,1,poor,"[0, 3, 3, 102, 24, 0]",2.93333333
news_plf12s03530,0,1,good,"[0, 1, 424]",6.07142857
news_plf12s03531,0,1,poor,"[0, 64, 238, 22, 16]",4.59459459
news_plf12s03532,0,1,average,"[0, 354, 38, 25]",4.84883721
news_plf12s03533,0,1,poor,"[0, 0, 60, 0, 3, 3, 13]",2.02564103
news_plf12s03534,0,1,good,"[0, 166, 131, 9, 4]",4.42857143
news_plf12s03535,0,1,good,"[0, 359, 19, 34]",5.72222222
news_plf12s03536,0,1,poor,"[0, 53]",3.3125
news_plf12s03537,0,1,good,"[0, 354, 4, 0, 1, 24, 0]",5.10666667
news_plf12s03538,0,1,average,"[0, 38, 0, 109, 41, 30]",3.20588235
news_plf12s03539,0,1,poor,"[0, 118, 32, 20]",3.46938776
news_plf12s03540,0,1,average,"[0, 15, 165, 23, 247]",6.25
news_plf12s03541,0,1,good,"[0, 95, 42, 10, 61, 41]",3.23376623
news_plf12s03542,0,1,average,"[0, 48, 341, 38]",4.96511628
news_plf12s03543,0,1,poor,"[0, 135, 48, 33, 1, 33, 30]",3.68421053
news_plf12s03544,0,1,poor,"[0, 64]",3.04761905
news_plf12s03545,0,1,average,"[0, 55, 46, 218]",4.49295775
news_plf12s03546,0,1,average,"[0, 86, 25, 21, 17, 64, 3]",2.63414634
news_plf12s03547,0,1,poor,"[0, 186, 147, 35, 6]",4.4
news_plf12s03548,0,1,poor,"[0, 6, 301]",6.67391304
news_plf12s03549,0,1,good,"[0, 91, 263, 0]",4.78378378
news_plf12s03550,0,1,average,"[0, 400, 69, 0, 2]",5.23333333
news_plf12s03551,0,1,poor,"[0, 111, 322, 0]",5.77333333
news_plf12s03552,0,1,average,"[0, 196, 30]",4.6122449
news_plf12s03553,0,1,good,"[0, 47, 67, 296]",5
news_plf12s03554,0,1,good,"[0, 3, 58, 50, 10, 17, 29, 9]",2.55072464
news_plf12s03555,0,1,good,"[0, 91, 315, 23, 0]",5.3625
news_plf12s03556,0,1,average,"[0, 63, 53, 228]",4.46753247
news_plf12s03557,0,1,good,"[0, 249, 53, 17, 8]",4.13924051
news_plf12s03558,0,1,poor,"[0, 133, 17, 26, 70, 0]",3.41666667
news_plf12s03559,0,1,good,"[0, 216, 68, 39]",4.36486486
news_plf12s03560,0,1,average,"[0, 14, 11, 12, 77]",2.71428571
news_plf12s03561,0,1,poor,"[0, 6, 8, 2, 1]",1.13333333
news_plf12s03562,0,1,poor,"[0, 67, 28, 53, 74]",3.04109589
news_plf12s03563,0,1,poor,"[0, 50, 48, 37, 34]",2.7704918
news_plf12s03564,0,1,average,"[0, 45, 500, 0]",6.3372093
news_plf12s03565,0,1,average,"[0, 29, 102, 1]",3.3
news_plf12s03566,0,1,good,"[0, 16, 54, 85, 25, 0]",2.85714286
news_plf12s03567,0,1,good,"[0, 22, 59, 169, 86, 12]",3.82417582
news_plf12s03568,0,1,good,"[0, 9, 1, 184, 3, 166]",4.90540541
news_plf12s03569,0,1,good,"[0, 137, 17, 251, 37, 8]",4.54545455
news_plf12s03571,0,1,average,"[0, 11, 128, 153, 20, 7]",3.9875
news_plf12s03572,0,1,good,"[0, 362, 42, 6]",5.77464789
news_plf12s03573,0,1,average,"[0, 40, 192, 209]",4.9
news_plf12s03574,0,1,average,"[0, 22, 59, 169, 81, 12]",3.61052632
news_plf12s03575,0,1,average,"[0, 180, 102, 10]",4.11267606
news_plf12s03576,0,1,good,"[0, 156, 151, 26]",4.32467532
news_plf12s03577,0,1,poor,"[0, 237]",5.925
news_plf12s03578,0,1,poor,"[0, 181, 101, 21, 13, 35]",3.9
news_plf12s03579,0,1,average,"[0, 159, 14, 19, 34]",4.03571429
news_plf12s03580,0,1,poor,"[0, 454, 38, 15]",6.41772152
news_plf12s03581,0,1,good,"[0, 32, 56, 32, 47, 33, 10]",2.8
news_plf12s03582,0,1,average,"[0, 40, 68, 120, 36]",3.34177215
news_plf12s03583,0,1,poor,"[0, 490, 43, 0, 0, 5]",6.32941176
news_plf12s03584,0,1,average,"[0, 11, 309, 71, 10]",4.40659341
news_plf12s03585,0,1,good,"[0, 239, 187, 4]",5.44303797
news_plf12s03586,0,1,poor,"[0, 12]",1.5
news_plf12s03587,0,1,good,"[0, 158, 9, 113, 54]",4.63888889
news_plf12s03588,0,1,good,"[0, 607]",7.6835443
news_plf12s03590,0,1,poor,"[0, 524, 21, 3, 4, 0]",6.81481481
news_plf12s03591,0,1,poor,"[0, 38, 51]",2.87096774
news_plf12s03592,0,1,average,"[0, 17, 8, 26, 11, 19, 4]",1.84782609
news_plf12s03593,0,1,good,"[0, 247, 145]",4.55813953
news_plf12s03594,0,1,good,"[0, 28, 30, 31, 49, 61, 4]",2.74324324
news_plf12s03595,0,1,good,"[0, 212, 1, 7, 15, 0]",3.79032258
news_plf12s03596,0,1,good,"[0, 157, 17, 251, 37, 3]",4.79381443
news_plf12s03597,0,1,good,"[0, 241, 66]",5.58181818
news_plf12s03598,0,1,poor,"[0, 29, 53, 270, 0, 1]",4.90277778
news_plf12s03599,0,1,poor,"[0, 182, 3, 18]",3.90384615
news_plf12s03600,0,1,poor,"[0, 21, 351, 33]",6.63934426
news_plf12s03601,0,1,poor,"[0, 52, 10, 6, 0, 0]",2.42857143
news_plf12s03602,0,1,poor,"[0, 211, 172, 0]",5.17567568
news_plf12s03603,0,1,good,"[0, 2, 182, 96, 10]",3.76623377
news_plf12s03604,0,1,average,"[0, 344, 17, 44]",5.47297297
news_plf12s03605,0,1,poor,"[0, 0, 2, 0]",0.25
news_plf12s03606,0,1,good,"[0, 160, 317, 0]",5.48275862
news_plf12s03607,0,1,poor,"[0, 210, 204]",4.87058824
news_plf12s03608,0,1,poor,"[0, 11, 69, 650, 1]",7.86021505
news_plf12s03609,0,1,good,"[0, 54, 31, 18, 20, 17, 14, 16, 5, 43]",2.34408602
news_plf12s03610,0,1,poor,"[0, 45, 27, 3, 6, 1]",2.15789474
news_plf12s03611,0,1,good,"[0, 92, 34, 20, 34, 22, 36, 38]",2.96774194
news_plf12s03612,0,1,poor,"[0, 149, 1]",4.16666667
news_plf12s03613,0,1,good,"[0, 75, 56, 125]",3.2
news_plf12s03614,0,1,poor,"[0, 57, 42, 97, 3, 1, 0, 22]",3.08333333
news_plf12s03615,0,1,poor,"[0, 260, 4, 71]",4.92647059
news_plf12s03616,0,1,poor,"[0, 69, 49, 32, 32, 6, 1]",3
news_plf12s03617,0,1,average,"[0, 35]",2.5
news_plf12s03618,0,1,good,"[0, 174, 13, 18, 14, 37]",3.45945946
news_plf12s03619,0,1,poor,"[0, 144, 143, 0]",5.125
news_plf12s03620,0,1,poor,"[0, 40]",2.66666667
news_plf12s03621,0,1,average,"[0, 137, 81, 91]",4.29166667
news_plf12s03622,0,1,good,"[0, 15, 53, 257]",4.33333333
news_plf12s03623,0,1,poor,"[0, 28, 46, 245]",3.75294118
news_plf12s03624,0,1,average,"[0, 679, 126]",8.29896907
news_plf12s03625,0,1,poor,"[0, 98]",4.9
news_plf12s03626,0,1,poor,"[0, 6, 3, 62, 24, 54]",2.70909091
news_plf12s03627,0,1,poor,"[0, 22, 20, 194, 0]",4.14035088
news_plf12s03628,0,1,good,"[0, 39, 97, 9, 2, 13]",2.90909091
news_plf12s03629,0,1,poor,"[0, 141, 31, 45, 15, 1]",3.42647059
news_plf12s03630,0,1,poor,"[0, 40]",2.10526316
news_plf12s03631,0,1,poor,"[0, 1, 129, 10, 47]",3.16949153
news_plf12s03632,0,1,good,"[0, 145, 63, 76, 56]",4
news_plf12s03633,0,1,poor,"[0, 25, 315, 18]",4.97222222
news_plf12s03634,0,1,poor,"[0, 8, 39]",2.13636364
news_plf12s03635,0,1,average,"[0, 91, 42, 35]",3.42857143
news_plf12s03636,0,1,poor,"[0, 14]",1.55555556
news_plf12s03637,0,1,poor,"[0, 72]",4
news_plf12s03638,0,1,poor,"[0, 35, 0]",2.69230769
news_plf12s03639,0,1,good,"[0, 554, 0]",8.39393939
news_plf12s03640,0,1,poor,"[0, 4, 302, 14, 33, 24]",4.7125
news_plf12s03641,0,1,average,"[0, 6, 390, 7, 0]",5.92647059
news_plf12s03642,0,1,poor,"[0, 62, 59, 16, 11, 11, 34]",2.71830986
news_plf12s03643,0,1,poor,"[0, 659]",8.03658537
news_plf12s03644,0,1,good,"[0, 16, 66, 38, 48]",2.94736842
news_plf12s03645,0,1,poor,"[0, 44, 39, 59, 0]",2.78431373
news_plf12s03646,0,1,poor,"[0, 6]",1
news_plf12s03647,0,1,average,"[0, 61, 136, 15, 34, 29]",3.52564103
news_plf12s03648,0,1,poor,"[0, 540, 69, 0]",7
news_plf12s03649,0,1,poor,"[0, 0, 79, 105, 94]",3.56410256
news_plf12s03650,0,1,poor,"[0, 114, 147, 35, 0]",3.84415584
news_plf12s03651,0,1,poor,"[0, 45, 42, 97, 1, 0]",3.08333333
news_plf12s03652,0,1,poor,"[0, 584, 3]",8.38571429
news_plf12s03653,0,1,poor,"[0, 16, 654, 4, 0]",8.75324675
news_plf12s03654,0,1,good,"[0, 137, 17, 251, 37, 6]",4.57142857
news_plf12s03655,0,1,poor,"[0, 90, 10, 10, 13, 8, 27]",2.39393939
news_plf12s03656,0,1,poor,"[0, 177, 13]",4.31818182
news_plf12s03657,0,1,average,"[0, 39]",2.78571429
news_plf12s03658,0,1,average,"[0, 28, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",1.17857143
news_plf12s03659,0,1,good,"[0, 454, 31]",6.13924051
news_plf12s03660,0,1,poor,"[0, 95, 32]",3.25641026
news_plf12s03661,0,1,good,"[0, 210, 84, 0, 39]",4.38157895
news_plf12s03662,0,1,poor,"[0, 199, 97, 64]",4.28571429
news_plf12s03663,0,1,poor,"[0, 40, 0]",2.22222222
news_plf12s03664,0,1,poor,"[0, 63, 239, 0]",4.02666667
news_plf12s03665,0,1,poor,"[0, 11]",1.1
news_plf12s03667,0,1,average,"[0, 27, 29, 70, 120, 36]",3.31764706
news_plf12s03668,0,1,poor,"[0, 73, 64, 25, 18, 8, 5, 9]",2.62337662
news_plf12s03669,0,1,poor,"[0, 88, 236, 106]",5.44303797
news_plf12s03671,0,1,poor,"[0, 9, 339, 22]",5
news_plf12s03672,0,1,good,"[0, 295, 16, 7, 0]",4.24
news_plf12s03673,0,1,poor,"[0, 45, 73, 8, 27, 1, 0]",2.90566038
news_plf12s03674,0,1,poor,"[0, 218, 75, 25]",4.07692308
news_plf12s03677,0,1,good,"[0, 192, 23, 36, 0]",4.82692308
news_plf12s03678,0,1,good,"[0, 22, 100, 169, 40]",3.71910112
news_plf12s03679,0,1,good,"[0, 216, 21, 73]",4.76923077
news_plf12s03680,0,1,poor,"[0, 329, 52, 21, 0]",5.82608696
